seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,dominant_negative_term,fatigue_weight_break_even,last_selected_margin,margin_drop_from_last_selection
62,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,26,18,8,EF2,EF,2,2,6,2,0,True,,False,0.23076923076923128,0.0,-0.020833333333333343,-0.25,-0.04006410256410131,7.494005416219807e-16,5.764423076923077,5.7243589743589745,20,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,121,12,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 5, ""EF4"": 5, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.20993589743589794,0.45459401709401703,0.49465811965811834
62,13,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.003124999999999989,-0.5,-0.023124999999999396,6.106226635438361e-16,5.800625,5.7775,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,152,15,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 6, ""EF4"": 7, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",delta_fatigue_term,0.2384375,0.4747916666666665,0.4979166666666659
62,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,7,4,0,True,,False,0.5,0.0,-0.005357142857142866,-0.5,-0.005357142857142172,6.938893903907228e-16,6.044642857142857,6.039285714285715,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,170,17,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 6, ""EF4"": 7, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 7}",delta_fatigue_term,0.24732142857142858,0.49107142857142794,0.4964285714285701
62,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,27,19,8,EF2,EF,2,2,7,2,0,True,,False,0.22222222222222232,0.0,-0.019642857142857156,-0.25,-0.0474206349206332,1.6375789613221059e-15,5.780753968253968,5.733333333333333,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,189,19,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 7, ""EF4"": 7, ""EF5"": 8, ""SL5"": 2, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 3, ""Seuil4"": 8}",delta_fatigue_term,0.20257936507936516,0.4355158730158726,0.4829365079365058
63,1,3,weighted_greedy,6-6-6-6,6,0,14,4,10,EF1,EF,1,1,4,1,0,True,,False,0.2142857142857143,0.0,-0.02083333333333333,-0.75,-0.5565476190476191,0.0,2.982142857142857,2.425595238095238,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.06448412698412699,0.4285714285714284,0.9851190476190474
63,2,6,weighted_greedy,6-6-6-6,6,-4,14,12,2,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.009722222222222215,-0.25,-0.04543650793650755,2.498001805406602e-16,5.671428571428571,5.625992063492063,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,6,6-6-6-6,4,0,"{""EF2"": 2}",delta_fatigue_term,0.2045634920634922,0.19970238095238013,0.24513888888888768
63,3,5,weighted_greedy,6-6-6-6,6,-4,14,12,2,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.016666666666666663,-0.25,-0.052380952380952195,5.551115123125783e-17,5.696428571428571,5.644047619047619,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,8,6-6-6-6,16,2,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 1, ""Seuil3"": 2}",delta_fatigue_term,0.19761904761904775,1.8710317460317456,1.9234126984126978
63,6,3,weighted_greedy,8-6-6-6-6,8,-5,20,10,10,EF5,EF,5,5,6,5,0,True,,False,0.75,0.0,0.0,-1.0,-0.25,0.0,4.458333333333333,4.208333333333333,15,-4,0,0,0,0,-1,3,-6,-6,False,14,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,52,6,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.1875,,
63,7,3,weighted_greedy,8-6-6-6-6,8,-8,14,10,4,EF3,EF,3,3,6,3,0,True,,False,0.6428571428571428,0.0,-0.02777777777777779,-0.75,-0.13492063492063533,-3.3306690738754696e-16,5.101190476190476,4.966269841269841,13,-6,0,0,0,0,-3,1,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,62,7,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.205026455026455,,
63,8,3,weighted_greedy,8-8-6-6-6,8,-8,18,11,7,EF5,EF,5,5,7,5,0,True,,False,0.833333333333333,0.0,-0.005952380952380959,-1.0,-0.17261904761904834,-4.163336342344337e-16,4.779761904761905,4.607142857142857,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,72,8,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.20684523809523803,,
63,9,3,weighted_greedy,8-8-6-6-6,8,-8,15,11,4,EF3,EF,3,3,8,3,0,True,,False,0.6000000000000001,0.0,-0.026041666666666657,-0.75,-0.17604166666666643,1.3877787807814457e-16,5.121874999999999,4.945833333333333,14,-6,0,0,0,0,-3,1,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,83,9,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.1913194444444445,,
63,10,3,weighted_greedy,8-8-6-6-6,8,-8,19,11,8,EF5,EF,5,5,6,5,0,True,,False,0.7894736842105261,0.0,-0.0069444444444444475,-1.0,-0.2174707602339181,2.498001805406602e-16,4.7160087719298245,4.498538011695906,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6,94,10,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.19563230994152042,,
63,11,5,weighted_greedy,8-8-6-6-6-6,8,-8,14,13,1,EF1,EF,1,1,4,1,0,True,,False,0.2142857142857144,0.0,-0.02812500000000001,-0.75,-0.5638392857142858,-2.220446049250313e-16,6.488839285714286,5.925,14,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,105,11,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 5, ""SL5"": 2, ""SL6"": 3, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.062053571428571465,0.1674107142857144,0.7312500000000002
63,12,6,weighted_greedy,8-8-8-6-6-6,8,-8,21,20,1,EF1,EF,1,1,6,1,0,True,,False,0.14285714285714324,0.0,-0.020833333333333315,-0.25,-0.1279761904761907,-6.106226635438361e-16,6.273809523809524,6.145833333333333,21,-3,0,0,0,0,0,1,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,118,12,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 4, ""EF5"": 5, ""SL5"": 2, ""SL6"": 3, ""Seuil3"": 3, ""Seuil4"": 3, ""Seuil5"": 1}",delta_fatigue_term,0.12202380952380992,0.01488095238095255,0.14285714285714324
63,13,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,6,4,0,True,,False,0.48,0.0,-0.004166666666666652,-0.5,-0.024166666666666003,6.661338147750939e-16,5.8475,5.823333333333333,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,138,14,"{""EF1"": 2, ""EF2"": 7, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 2, ""SL6"": 4, ""Seuil3"": 3, ""Seuil4"": 4, ""Seuil5"": 1}",delta_fatigue_term,0.23791666666666667,0.4730555555555558,0.4972222222222218
63,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,179,18,"{""EF1"": 2, ""EF2"": 7, ""EF3"": 6, ""EF4"": 5, ""EF5"": 8, ""SL5"": 2, ""SL6"": 5, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 6, ""Seuil5"": 1}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
64,1,3,weighted_greedy,6-6-6-6,6,0,15,4,11,EF1,EF,1,1,6,1,0,True,,False,0.19999999999999996,0.0,-0.013888888888888881,-0.75,-0.5638888888888887,2.220446049250313e-16,2.8833333333333333,2.3194444444444446,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.06203703703703702,0.3999999999999999,0.9638888888888886
64,3,5,weighted_greedy,6-6-6-6,6,-4,15,13,2,EF1,EF,1,1,6,1,0,True,,False,0.19999999999999973,0.0,-0.018750000000000003,-0.25,-0.06875000000000053,-2.636779683484747e-16,5.485416666666667,5.416666666666666,14,0,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,7,6-6-6-6,15,1,"{""EF2"": 3, ""EF3"": 2, ""Seuil3"": 1}",delta_fatigue_term,0.18124999999999974,1.5965277777777778,1.6652777777777783
64,4,4,weighted_greedy,6-6-6-6,6,-4,14,12,2,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.03125,-0.25,-0.06696428571428559,0.0,4.238095238095238,4.1711309523809526,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,9,6-6-6-6,28,3,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 1, ""Seuil3"": 3}",delta_fatigue_term,0.1830357142857144,0.3571428571428572,0.4241071428571428
64,6,3,weighted_greedy,8-6-6-6-6,8,-4,13,10,3,EF3,EF,3,3,6,3,0,True,,False,0.6923076923076921,0.0,-0.02777777777777779,-0.75,-0.08547008547008605,-3.3306690738754696e-16,5.266025641025641,5.180555555555555,13,-6,0,0,0,0,-3,1,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,53,5,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 5, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.22150997150997143,,
64,7,3,weighted_greedy,8-6-6-6-6,8,-8,14,10,4,EF3,EF,3,3,5,3,0,True,,False,0.6428571428571428,0.0,-0.033333333333333354,-0.75,-0.14047619047618998,5.828670879282072e-16,5.142857142857142,5.002380952380952,13,-6,0,0,0,0,-3,1,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,63,6,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 5, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.20317460317460315,,
64,8,4,weighted_greedy,8-6-6-6-6,8,-8,16,15,1,EF1,EF,1,1,8,1,0,True,,False,0.1875,0.0,-0.03125,-0.25,-0.09375,0.0,4.71875,4.625,16,-3,0,0,0,0,0,1,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-6-6-6-6,73,7,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 5, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.15625,0.234375,0.328125
64,9,3,weighted_greedy,8-8-6-6-6,8,-8,16,11,5,EF5,EF,5,5,7,5,0,True,,False,0.9375,0.0,-0.005952380952380959,-1.0,-0.06845238095238049,4.718447854656915e-16,5.008928571428571,4.940476190476191,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,88,8,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 6, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.23288690476190477,,
64,10,5,weighted_greedy,8-8-6-6-6,8,-8,22,19,3,EF1,EF,1,1,7,1,0,True,,False,0.13636363636363624,0.0,-0.0267857142857143,-0.5,-0.3904220779220777,3.3306690738754696e-16,5.510551948051948,5.12012987012987,20,1,1,1,0,0,0,0,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6,99,9,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 6, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.05478896103896097,1.3882575757575752,1.778679653679653
64,11,6,weighted_greedy,8-8-6-6-6-6,8,-8,22,21,1,EF1,EF,1,1,8,1,0,True,,False,0.13636363636363624,0.0,-0.016666666666666677,-0.25,-0.13030303030302992,4.996003610813204e-16,5.994886363636364,5.864583333333333,22,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,118,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 7, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.11969696969696957,0.043892045454544615,0.17419507575757454
